# Time     Valence0    Valence1     Valence2     Valence3     Valence4     Valence5     Valence6
5.140000000000000000e+04 7.037037037037037479e-02 4.753086419753086433e-01 4.283950617283950879e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.150000000000000000e+04 7.037037037037037479e-02 4.728395061728394855e-01 4.308641975308641903e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.160000000000000000e+04 7.037037037037037479e-02 4.728395061728394855e-01 4.308641975308641903e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.170000000000000000e+04 7.037037037037037479e-02 4.703703703703703831e-01 4.333333333333333481e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.180000000000000000e+04 7.037037037037037479e-02 4.703703703703703831e-01 4.333333333333333481e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.190000000000000000e+04 7.037037037037037479e-02 4.703703703703703831e-01 4.333333333333333481e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+04 7.037037037037037479e-02 4.679012345679012252e-01 4.358024691358024505e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.210000000000000000e+04 7.037037037037037479e-02 4.679012345679012252e-01 4.358024691358024505e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.220000000000000000e+04 7.037037037037037479e-02 4.679012345679012252e-01 4.358024691358024505e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.230000000000000000e+04 6.913580246913579586e-02 4.679012345679012252e-01 4.370370370370370572e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.240000000000000000e+04 6.790123456790123080e-02 4.679012345679012252e-01 4.382716049382716084e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.250000000000000000e+04 6.790123456790123080e-02 4.679012345679012252e-01 4.382716049382716084e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.260000000000000000e+04 6.666666666666666574e-02 4.654320987654321229e-01 4.419753086419753174e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.270000000000000000e+04 6.543209876543210068e-02 4.654320987654321229e-01 4.432098765432098686e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.280000000000000000e+04 6.543209876543210068e-02 4.654320987654321229e-01 4.432098765432098686e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.290000000000000000e+04 6.543209876543210068e-02 4.654320987654321229e-01 4.432098765432098686e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000000e+04 6.543209876543210068e-02 4.654320987654321229e-01 4.432098765432098686e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.310000000000000000e+04 6.543209876543210068e-02 4.654320987654321229e-01 4.432098765432098686e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.320000000000000000e+04 6.543209876543210068e-02 4.629629629629629650e-01 4.456790123456790265e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.330000000000000000e+04 6.543209876543210068e-02 4.629629629629629650e-01 4.456790123456790265e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.340000000000000000e+04 6.543209876543210068e-02 4.629629629629629650e-01 4.456790123456790265e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.350000000000000000e+04 6.543209876543210068e-02 4.629629629629629650e-01 4.456790123456790265e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.360000000000000000e+04 6.419753086419753563e-02 4.629629629629629650e-01 4.469135802469135776e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.370000000000000000e+04 6.419753086419753563e-02 4.629629629629629650e-01 4.469135802469135776e-01 2.592592592592592518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
